,Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
70384,2013-12-01,1,December,2013,36,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,228,713,941
70385,2015-12-01,1,December,2015,36,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,228,713,941
70386,2013-12-14,14,December,2013,36,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,228,713,941
70387,2015-12-14,14,December,2015,36,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,228,713,941
70388,2014-03-07,7,March,2014,36,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,228,713,941
70389,2016-03-07,7,March,2016,36,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,456,1426,1882
70390,2014-06-09,9,June,2014,36,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,228,713,941
70391,2016-06-09,9,June,2016,36,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,456,1426,1882
70392,2014-06-13,13,June,2014,36,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,228,713,941
70393,2016-06-13,13,June,2016,36,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,228,713,941
70394,2014-06-20,20,June,2014,36,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,228,713,941
70395,2016-06-20,20,June,2016,36,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 44",3,713,1120,683,2139,2822
70396,2014-03-11,11,March,2014,33,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,228,713,941
70397,2016-03-11,11,March,2016,33,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,228,713,941
70398,2013-02-19,19,February,2013,36,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,172,713,885
70399,2015-02-19,19,February,2015,36,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,344,1426,1770
70400,2013-06-01,1,June,2013,36,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,172,713,885
70401,2015-06-01,1,June,2015,36,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,172,713,885
70402,2013-10-19,19,October,2013,36,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,172,713,885
70403,2015-10-19,19,October,2015,36,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,172,713,885
70404,2013-12-01,1,December,2013,36,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,172,713,885
70405,2015-12-01,1,December,2015,36,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,344,1426,1770
70406,2013-12-07,7,December,2013,36,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,172,713,885
70407,2015-12-07,7,December,2015,36,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,172,713,885
70408,2014-04-07,7,April,2014,36,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,172,713,885
70409,2016-04-07,7,April,2016,36,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 38",3,713,1120,515,2139,2654
70410,2014-06-11,11,June,2014,56,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,656,2171,2827
70411,2016-06-11,11,June,2016,56,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,656,2171,2827
70412,2012-02-19,19,February,2012,22,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,381,688,1069
70413,2011-02-19,19,February,2011,22,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,191,344,535
70414,2013-10-08,8,October,2013,22,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1371,2171,3542
70415,2015-10-08,8,October,2015,22,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1371,2171,3542
70416,2014-01-06,6,January,2014,35,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,158,344,502
70417,2016-01-06,6,January,2016,35,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,158,344,502
70418,2013-12-31,31,December,2013,58,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,362,713,1075
70419,2015-12-31,31,December,2015,58,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,724,1426,2150
70420,2014-03-14,14,March,2014,58,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,362,713,1075
70421,2016-03-14,14,March,2016,58,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,713,1120,1087,2139,3226
70422,2014-05-04,4,May,2014,58,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,362,713,1075
70423,2016-05-04,4,May,2016,58,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,713,1120,1087,2139,3226
70424,2013-09-19,19,September,2013,52,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,329,713,1042
70425,2015-09-19,19,September,2015,52,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,329,713,1042
70426,2013-11-29,29,November,2013,43,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,717,1555,2272
70427,2015-11-29,29,November,2015,43,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,1434,3110,4544
70428,2012-12-07,7,December,2012,45,Adults (35-64),M,Germany,Hamburg,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,316,688,1004
70429,2011-12-07,7,December,2011,45,Adults (35-64),M,Germany,Hamburg,Bikes,Road Bikes,"Road-750 Black, 48",4,344,540,633,1376,2009
70430,2013-12-29,29,December,2013,45,Adults (35-64),M,Germany,Hamburg,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,158,344,502
70431,2015-12-29,29,December,2015,45,Adults (35-64),M,Germany,Hamburg,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,316,688,1004
70432,2012-10-19,19,October,2012,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,349,688,1037
70433,2011-10-19,19,October,2011,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",4,344,540,698,1376,2074
70434,2013-04-24,24,April,2013,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
70435,2015-04-24,24,April,2015,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
70436,2013-05-07,7,May,2013,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
70437,2015-05-07,7,May,2015,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
70438,2013-08-25,25,August,2013,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
70439,2015-08-25,25,August,2015,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
70440,2013-11-29,29,November,2013,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
70441,2015-11-29,29,November,2015,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",3,344,540,523,1032,1555
70442,2013-12-06,6,December,2013,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
70443,2015-12-06,6,December,2015,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
70444,2014-01-18,18,January,2014,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
70445,2016-01-18,18,January,2016,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
70446,2014-03-22,22,March,2014,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
70447,2016-03-22,22,March,2016,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
70448,2014-04-14,14,April,2014,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
70449,2016-04-14,14,April,2016,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
70450,2013-10-20,20,October,2013,50,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,174,344,518
70451,2015-10-20,20,October,2015,50,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,174,344,518
70452,2013-12-14,14,December,2013,50,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,174,344,518
70453,2015-12-14,14,December,2015,50,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,174,344,518
70454,2012-08-06,6,August,2012,26,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,198,688,886
70455,2011-08-06,6,August,2011,26,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 58",4,344,540,395,1376,1771
70456,2013-08-02,2,August,2013,26,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,99,344,443
70457,2015-08-02,2,August,2015,26,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,99,344,443
70458,2014-05-03,3,May,2014,26,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,99,344,443
70459,2016-05-03,3,May,2016,26,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,198,688,886
70460,2012-08-20,20,August,2012,27,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,165,688,853
70461,2011-08-20,20,August,2011,27,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,83,344,427
70462,2012-12-12,12,December,2012,27,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,165,688,853
70463,2011-12-12,12,December,2011,27,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",4,344,540,330,1376,1706
70464,2012-12-13,13,December,2012,27,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,165,688,853
70465,2011-12-13,13,December,2011,27,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,83,344,427
70466,2013-08-20,20,August,2013,27,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,83,344,427
70467,2015-08-20,20,August,2015,27,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,83,344,427
70468,2013-11-22,22,November,2013,27,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,83,344,427
70469,2015-11-22,22,November,2015,27,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,83,344,427
70470,2014-06-06,6,June,2014,27,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,83,344,427
70471,2016-06-06,6,June,2016,27,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,83,344,427
70472,2012-05-07,7,May,2012,53,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2671,4342,7013
70473,2011-05-07,7,May,2011,53,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 44",3,2171,3578,4006,6513,10519
70474,2012-07-11,11,July,2012,53,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2671,4342,7013
70475,2011-07-11,11,July,2011,53,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,1335,2171,3506
70476,2012-09-02,2,September,2012,53,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2671,4342,7013
70477,2011-09-02,2,September,2011,53,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 44",4,2171,3578,5342,8684,14026
70478,2014-01-10,10,January,2014,53,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,1335,2171,3506
70479,2016-01-10,10,January,2016,53,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,1335,2171,3506
70480,2012-02-11,11,February,2012,52,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,2671,4342,7013
70481,2011-02-11,11,February,2011,52,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,2671,4342,7013
70482,2012-07-03,3,July,2012,52,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,2671,4342,7013
70483,2011-07-03,3,July,2011,52,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 56",3,2171,3578,4006,6513,10519
70484,2012-09-10,10,September,2012,52,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
70485,2011-09-10,10,September,2011,52,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70486,2012-09-12,12,September,2012,52,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
70487,2011-09-12,12,September,2011,52,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70488,2013-09-10,10,September,2013,52,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70489,2015-09-10,10,September,2015,52,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
70490,2013-11-24,24,November,2013,52,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70491,2015-11-24,24,November,2015,52,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
70492,2012-05-11,11,May,2012,50,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,1812,4342,6154
70493,2011-05-11,11,May,2011,50,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,1812,4342,6154
70494,2014-06-08,8,June,2014,50,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,906,2171,3077
70495,2016-06-08,8,June,2016,50,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,906,2171,3077
70496,2014-06-27,27,June,2014,50,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,906,2171,3077
70497,2016-06-27,27,June,2016,50,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,906,2171,3077
70498,2012-02-03,3,February,2012,49,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2742,4342,7084
70499,2011-02-03,3,February,2011,49,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,1371,2171,3542
70500,2012-06-29,29,June,2012,49,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2742,4342,7084
70501,2011-06-29,29,June,2011,49,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2742,4342,7084
70502,2014-01-07,7,January,2014,49,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1371,2171,3542
70503,2016-01-07,7,January,2016,49,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1371,2171,3542
70504,2012-08-09,9,August,2012,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
70505,2011-08-09,9,August,2011,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70506,2012-08-19,19,August,2012,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
70507,2011-08-19,19,August,2011,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",4,2171,3578,5342,8684,14026
70508,2012-09-16,16,September,2012,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
70509,2011-09-16,16,September,2011,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70510,2013-04-05,5,April,2013,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70511,2015-04-05,5,April,2015,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70512,2013-09-30,30,September,2013,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70513,2015-09-30,30,September,2015,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70514,2013-10-31,31,October,2013,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70515,2015-10-31,31,October,2015,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70516,2014-03-15,15,March,2014,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70517,2016-03-15,15,March,2016,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70518,2014-04-20,20,April,2014,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70519,2016-04-20,20,April,2016,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70520,2014-04-24,24,April,2014,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70521,2016-04-24,24,April,2016,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70522,2014-04-25,25,April,2014,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70523,2016-04-25,25,April,2016,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70524,2014-05-29,29,May,2014,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70525,2016-05-29,29,May,2016,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70526,2014-06-24,24,June,2014,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70527,2016-06-24,24,June,2016,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70528,2014-06-29,29,June,2014,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70529,2016-06-29,29,June,2016,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
70530,2014-04-11,11,April,2014,48,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,620,2171,2791
70531,2016-04-11,11,April,2016,48,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,620,2171,2791
70532,2014-04-18,18,April,2014,48,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,620,2171,2791
70533,2016-04-18,18,April,2016,48,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 62",3,2171,3578,1860,6513,8373
70534,2013-07-19,19,July,2013,47,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,906,2171,3077
70535,2013-07-19,19,July,2013,47,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,906,2171,3077
70536,2015-07-19,19,July,2015,47,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,906,2171,3077
70537,2015-07-19,19,July,2015,47,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1812,4342,6154
70538,2014-03-09,9,March,2014,47,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,906,2171,3077
70539,2016-03-09,9,March,2016,47,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,906,2171,3077
70540,2012-02-28,28,February,2012,46,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2742,4342,7084
70541,2011-02-28,28,February,2011,46,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2742,4342,7084
70542,2012-04-17,17,April,2012,46,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2742,4342,7084
70543,2011-04-17,17,April,2011,46,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2742,4342,7084
70544,2014-01-25,25,January,2014,46,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1371,2171,3542
70545,2016-01-25,25,January,2016,46,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1371,2171,3542
70546,2012-07-13,13,July,2012,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2671,4342,7013
70547,2011-07-13,13,July,2011,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2671,4342,7013
70548,2012-07-18,18,July,2012,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2671,4342,7013
70549,2011-07-18,18,July,2011,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",3,2171,3578,4006,6513,10519
70550,2012-07-19,19,July,2012,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2671,4342,7013
70551,2011-07-19,19,July,2011,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
70552,2012-07-21,21,July,2012,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2671,4342,7013
70553,2011-07-21,21,July,2011,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",4,2171,3578,5342,8684,14026
70554,2012-07-27,27,July,2012,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2671,4342,7013
70555,2011-07-27,27,July,2011,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
70556,2012-07-30,30,July,2012,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2671,4342,7013
70557,2011-07-30,30,July,2011,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2671,4342,7013
70558,2013-01-24,24,January,2013,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
70559,2015-01-24,24,January,2015,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
70560,2013-04-15,15,April,2013,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
70561,2015-04-15,15,April,2015,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
70562,2013-09-27,27,September,2013,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
70563,2015-09-27,27,September,2015,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",3,2171,3578,4006,6513,10519
70564,2013-11-08,8,November,2013,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
